OrderID,Date,Product,Category,Quantity,UnitPrice,Region,PaymentMode,CustomerID
ORD1676,2025-01-08,Desk Organizer,Stationery,8.0,325.01,South,UPI,CUST1764
ORD1780,2025-05-17,Coffee Mug,Kitchen,1.0,206.47,West,Debit Card,CUST1306
ORD1424,2025-07-04,Coffee Mug,Kitchen,8.0,191.79,East,Credit Card,CUST1829
ORD1292,2025-05-08,Wireless Mouse,Electronics,5.0,616.0,East,Debit Card,CUST1250
ORD2065,2025-03-20,Water Bottle,Accessories,8.0,321.38,North,UPI,CUST1745
ORD2354,2025-03-17,Bluetooth Speaker,Electronics,2.0,1584.7,South,Credit Card,CUST1121
ORD1329,2025-07-13,Notebook Set,Stationery,5.0,143.67,North,Credit Card,CUST1667
ORD1429,2025-02-24,Table Lamp,Furniture,4.0,1145.85,North,Net Banking,CUST1104
ORD2012,2025-01-29,Notebook Set,Stationery,3.0,154.52,West,Debit Card,CUST1180
ORD1079,2025-07-10,Office Chair,Furniture,8.0,4949.08,South,Cash,CUST1784
ORD2052,2025-02-02,Yoga Mat,Fitness,8.0,760.71,South,UPI,CUST1575
ORD1937,2025-04-14,LED Desk Lamp,Electronics,2.0,916.67,West,Cash,CUST1506
ORD1834,2025-04-17,Backpack,Accessories,2.0,1395.07,South,Net Banking,CUST1950
ORD1749,2025-03-22,Yoga Mat,Fitness,8.0,862.62,East,Debit Card,CUST1187
ORD1890,2025-01-10,Water Bottle,Accessories,3.0,320.16,East,Cash,CUST1942
ORD1254,2025-06-02,Coffee Mug,Kitchen,1.0,204.25,South,UPI,CUST1298
ORD2453,2025-05-19,Desk Organizer,Stationery,4.0,331.09,South,Credit Card,CUST1108
ORD2481,2025-05-27,Yoga Mat,Fitness,8.0,762.84,North,Net Banking,CUST1185
ORD2108,2025-01-28,Coffee Mug,Kitchen,2.0,189.08,West,UPI,CUST1643
ORD1136,2025-05-13,Notebook Set,Stationery,6.0,152.65,West,Debit Card,CUST1778
ORD2135,2025-01-16,Desk Organizer,Stationery,4.0,339.53,South,UPI,CUST1154
ORD1852,2025-03-11,Desk Organizer,Stationery,6.0,374.43,North,Cash,CUST1888
ORD1723,2025-02-09,Bluetooth Speaker,Electronics,7.0,1544.44, east ,Cash,CUST1875
ORD1859,2025-01-23,Office Chair,Furniture,7.0,5019.71,South,Debit Card,CUST1246
ORD1969,2025-05-16,Water Bottle,Accessories,1.0,274.92,East,Debit Card,CUST1625
ORD1496,2025-04-06,Table Lamp,Furniture,8.0,1312.8,North,Net Banking,CUST1097
ORD1950,2025-05-11,Coffee Mug,Kitchen,7.0,201.07,West,Debit Card,CUST1363
ORD1805,2025-04-23,Table Lamp,Furniture,5.0,1209.25,West,UPI,CUST1580
ORD1129,2025-06-04,Water Bottle,Accessories,5.0,270.65,South,Net Banking,CUST1601
ORD1337,2025-02-17,Bluetooth Speaker,Electronics,3.0,1492.24,South,Credit Card,CUST1267
ORD1181,2025-01-24,Coffee Mug,Kitchen,4.0,204.64,North,Credit Card,CUST1805
ORD1608,2025-03-26,Coffee Mug,Kitchen,4.0,179.21,North,Credit Card,CUST1855
ORD2148,2025-05-31,LED Desk Lamp,Electronics,1.0,897.27,East,Credit Card,CUST1324
ORD1195,2025-04-13,Coffee Mug,Kitchen,7.0,208.14,East,Debit Card,CUST1320
ORD2497,2025-06-15,Desk Organizer,Stationery,3.0,343.39,South,Cash,CUST1806
ORD1909,2025-05-27,Office Chair,Furniture,7.0,4686.44,North,Cash,CUST1722
ORD1584,2025-07-05,LED Desk Lamp,Electronics,3.0,979.36,East,Credit Card,CUST1227
ORD1103,2025-01-23,Notebook Set,Stationery,5.0,160.37,South,Debit Card,CUST1583
ORD2401,2025-07-22,USB-C Cable,Electronics,3.0,236.65,North,Net Banking,CUST1332
ORD2469,2025-03-28,Backpack,Accessories,7.0,1345.22,East,Debit Card,CUST1400
ORD1719,2025-07-25,Yoga Mat,Fitness,2.0,787.09,East,Debit Card,CUST1784
ORD1884,2025-03-21,LED Desk Lamp,Electronics,8.0,861.02,South,Credit Card,CUST1920
ORD1776,2025-03-11,USB-C Cable,Electronics,8.0,230.83,South,Net Banking,CUST1611
ORD1849,2025-07-12,USB-C Cable,Electronics,5.0,251.43,South,Credit Card,CUST1385
ORD1894,2025-01-17,USB-C Cable,Electronics,5.0,247.55,North,Cash,CUST1337
ORD1227,2025-04-09,USB-C Cable,Electronics,8.0,253.0,North,Debit Card,CUST1930
ORD2425,2025-03-07,Backpack,Accessories,6.0,1301.5,West,Cash,CUST1713
ORD1126,2025-02-06,LED Desk Lamp,Electronics,2.0,819.82,East,Net Banking,CUST1766
ORD1405,2025-06-25,Office Chair,Furniture,7.0,4668.57,East,Cash,CUST1274
ORD1775,2025-01-08,Office Chair,Furniture,1.0,5162.52,East,Debit Card,CUST1478
ORD1821,2025-04-20,Desk Organizer,Stationery,2.0,325.74,South,Net Banking,CUST1411
ORD1711,2025-06-05,Coffee Mug,Kitchen,8.0,213.62,South,UPI,CUST1850
ORD2429,2025-06-14,Bluetooth Speaker,Electronics,7.0,1468.32,North,Net Banking,CUST1931
ORD2060,2025-03-25,Bluetooth Speaker,Electronics,1.0,1531.42,South,Net Banking,CUST1539
ORD2163,2025-04-17,Bluetooth Speaker,Electronics,6.0,1403.63,West,Net Banking,CUST1229
ORD1303,2025-04-04,Backpack,Accessories,1.0,1273.17,South,Cash,CUST1566
ORD1267,2025-05-20,Office Chair,Furniture,5.0,4820.25, north ,Cash,CUST1676
ORD1545,2025-04-10,USB-C Cable,Electronics,3.0,242.58,West,Cash,CUST1191
ORD1212,2025-02-24,LED Desk Lamp,Electronics,3.0,946.5,East,Cash,CUST1122
ORD1896,2025-06-11,Table Lamp,Furniture,2.0,1195.08,East,Debit Card,CUST1623
ORD2222,2025-01-30,Coffee Mug,Kitchen,8.0,203.88,East,Debit Card,CUST1714
ORD1916,2025-05-14,Table Lamp,Furniture,2.0,1080.09,North,Net Banking,CUST1892
ORD1675,2025-03-19,Desk Organizer,Stationery,2.0,333.75,West,Debit Card,CUST1404
ORD1814,2025-04-10,Desk Organizer,Stationery,8.0,350.8,East,Credit Card,CUST1375
ORD1342,2025-02-26,Notebook Set,Stationery,3.0,148.35,West,Net Banking,CUST1382
ORD1549,2025-07-29,Backpack,Accessories,7.0,1419.97,West,Net Banking,CUST1902
ORD2214,2025-06-16,Coffee Mug,Kitchen,3.0,204.96,West,Net Banking,CUST1195
ORD1966,2025-07-13,LED Desk Lamp,Electronics,2.0,818.54,West,Debit Card,CUST1487
ORD2230,2025-02-10,Desk Organizer,Stationery,3.0,371.89,North,Credit Card,CUST1345
ORD1295,2025-03-23,Table Lamp,Furniture,6.0,1312.99,South,Cash,CUST1527
ORD1695,2025-01-03,USB-C Cable,Electronics,4.0,266.33,South,Net Banking,CUST1143
ORD1073,2025-02-07,Notebook Set,Stationery,1.0,135.48,West,Net Banking,CUST1870
ORD1605,2025-05-11,Bluetooth Speaker,Electronics,2.0,1433.86,North,Debit Card,CUST1203
ORD1104,2025-06-21,Yoga Mat,Fitness,7.0,772.86,West,Cash,CUST1186
ORD1645,2025-02-03,Desk Organizer,Stationery,3.0,349.27,East,Credit Card,CUST1779
ORD2485,2025-01-31,Desk Organizer,Stationery,3.0,374.27,South,Credit Card,CUST1568
ORD2040,2025-03-10,Water Bottle,Accessories,7.0,285.67,North,Cash,CUST1353
ORD1439,2025-01-22,Office Chair,Furniture,1.0,5294.82,,Cash,CUST1033
ORD2019,2025-05-30,Coffee Mug,Kitchen,8.0,181.26,West,UPI,CUST1221
ORD1091,2025-03-06,Backpack,Accessories,2.0,1291.29,North,Cash,CUST1229
ORD2112,2025-06-19,LED Desk Lamp,Electronics,8.0,897.25,East,Net Banking,CUST1351
ORD2327,2025-07-18,USB-C Cable,Electronics,3.0,231.44,East,Net Banking,CUST1351
ORD1908,2025-03-13,Office Chair,Furniture,1.0,4838.18,West,Net Banking,CUST1862
ORD1102,2025-07-18,USB-C Cable,Electronics,8.0,247.25, east ,Cash,CUST1872
ORD1238,2025-02-19,Coffee Mug,Kitchen,4.0,218.9,South,Credit Card,CUST1302
ORD2333,2025-04-30,Notebook Set,Stationery,4.0,141.22,East,Debit Card,CUST1210
ORD1942,2025-06-06,Wireless Mouse,Electronics,7.0,640.65,East,Credit Card,CUST1378
ORD1938,2025-06-19,Desk Organizer,Stationery,1.0,320.42,South,Net Banking,CUST1924
ORD2181,2025-05-13,LED Desk Lamp,Electronics,6.0,887.45,South,Cash,CUST1754
ORD1005,2025-01-25,Backpack,Accessories,6.0,1389.28,East,Credit Card,CUST1747
ORD2375,2025-02-06,Wireless Mouse,Electronics,8.0,546.76,West,Net Banking,CUST1826
ORD1965,2025-04-23,Desk Organizer,Stationery,3.0,328.82,East,Credit Card,CUST1657
ORD1018,2025-05-16,Coffee Mug,Kitchen,5.0,217.75,North,Credit Card,CUST1698
ORD1121,2025-01-16,Yoga Mat,Fitness,2.0,870.52,South,UPI,CUST1270
ORD1661,2025-04-14,USB-C Cable,Electronics,2.0,241.5,South,Cash,CUST1339
ORD2278,2025-03-23,USB-C Cable,Electronics,7.0,236.91,North,Credit Card,CUST1554
ORD1274,2025-05-27,Bluetooth Speaker,Electronics,3.0,1507.83, west ,Cash,CUST1665
ORD1433,2025-06-22,Bluetooth Speaker,Electronics,3.0,1442.99,South,,CUST1119
ORD1811,2025-03-14,Yoga Mat,Fitness,6.0,784.59,East,Credit Card,CUST1098
ORD2416,2025-03-05,Yoga Mat,Fitness,5.0,764.7,West,UPI,CUST1278
ORD2430,2025-04-19,Notebook Set,Stationery,3.0,158.83,East,Cash,CUST1512
ORD1181,2025-01-24,Coffee Mug,Kitchen,4.0,204.64,North,Credit Card,CUST1805
ORD1184,2025-07-21,Office Chair,Furniture,1.0,4776.32,South,UPI,CUST1553
ORD1406,2025-02-07,Coffee Mug,Kitchen,2.0,185.75,East,Debit Card,CUST1306
ORD1865,2025-07-10,Coffee Mug,Kitchen,5.0,185.15,South,Credit Card,CUST1134
ORD1520,2025-01-08,Yoga Mat,Fitness,6.0,870.52,South,Net Banking,CUST1971
ORD2003,2025-07-15,Notebook Set,Stationery,1.0,151.77,East,Credit Card,CUST1123
ORD1380,2025-07-29,Bluetooth Speaker,Electronics,1.0,1578.25,West,UPI,CUST1862
ORD1427,2025-03-01,Coffee Mug,Kitchen,7.0,204.16,South,Debit Card,CUST1405
ORD1078,2025-03-23,Yoga Mat,Fitness,8.0,817.0,West,Net Banking,CUST1456
ORD2009,2025-06-02,Wireless Mouse,Electronics,3.0,625.02,North,Cash,CUST1356
ORD2493,2025-02-25,USB-C Cable,Electronics,6.0,237.91,West,Credit Card,CUST1563
ORD1607,2025-03-17,Backpack,Accessories,3.0,1179.34,West,UPI,
ORD2348,2025-02-23,Wireless Mouse,Electronics,4.0,646.31,West,UPI,CUST1405
ORD2165,2025-02-13,Table Lamp,Furniture,1.0,1175.27,West,Net Banking,CUST1266
ORD2381,2025-05-18,Desk Organizer,Stationery,5.0,360.63,North,UPI,CUST1930
ORD2057,2025-07-13,LED Desk Lamp,Electronics,3.0,952.86,West,Cash,CUST1705
ORD2091,2025-06-20,LED Desk Lamp,Electronics,1.0,944.77,North,Net Banking,CUST1210
ORD2101,2025-04-15,USB-C Cable,Electronics,5.0,273.15,West,UPI,CUST1877
ORD2129,2025-03-09,LED Desk Lamp,Electronics,1.0,862.56,West,UPI,CUST1639
ORD2235,2025-06-11,Office Chair,Furniture,2.0,5369.8, east ,UPI,CUST1745
ORD2334,2025-02-17,Backpack,Accessories,1.0,1263.36,North,Cash,CUST1030
ORD1958,2025-06-27,Wireless Mouse,Electronics,5.0,626.19,East,Credit Card,CUST1644
ORD1559,2025-01-10,Coffee Mug,Kitchen,3.0,190.06,South,Net Banking,CUST1623
ORD1846,2025-02-09,Water Bottle,Accessories,2.0,275.82,North,UPI,CUST1971
ORD1690,2025-05-05,LED Desk Lamp,Electronics,2.0,840.7,North,Cash,CUST1879
ORD2467,2025-02-23,Table Lamp,Furniture,4.0,1247.06,North,UPI,CUST1877
ORD2414,2025-05-21,Yoga Mat,Fitness,4.0,756.86,North,Debit Card,CUST1742
ORD1436,2025-03-15,Coffee Mug,Kitchen,3.0,186.55,West,Net Banking,CUST1054
ORD1490,2025-03-14,Coffee Mug,Kitchen,5.0,192.13,West,,CUST1377
ORD1101,2025-04-22,Office Chair,Furniture,3.0,5232.75,East,Net Banking,CUST1827
ORD2392,2025-04-24,LED Desk Lamp,Electronics,1.0,916.66,North,Debit Card,CUST1785
ORD1069,2025-04-14,LED Desk Lamp,Electronics,1.0,863.74,South,Debit Card,CUST1804
ORD1808,2025-05-19,LED Desk Lamp,Electronics,6.0,890.74,West,UPI,CUST1904
ORD2184,2025-04-30,Table Lamp,Furniture,7.0,1106.92,West,Credit Card,CUST1452
ORD1011,2025-02-11,Notebook Set,Stationery,8.0,145.41,South,Cash,CUST1863
ORD1144,2025-05-29,Yoga Mat,Fitness,8.0,857.37, west ,Net Banking,CUST1495
ORD1917,2025-03-27,Bluetooth Speaker,Electronics,8.0,1615.68,North,Net Banking,CUST1784
ORD1639,2025-05-22,Wireless Mouse,Electronics,7.0,639.59,West,Net Banking,CUST1799
ORD1176,2025-05-18,Notebook Set,Stationery,3.0,145.68,East,Net Banking,CUST1429
ORD1994,2025-07-22,Bluetooth Speaker,Electronics,5.0,1498.91,West,Credit Card,CUST1037
ORD1440,2025-02-27,LED Desk Lamp,Electronics,5.0,839.34,West,Net Banking,CUST1760
ORD1521,2025-07-27,Notebook Set,Stationery,8.0,150.26,South,Debit Card,CUST1038
ORD2499,2025-05-17,Bluetooth Speaker,Electronics,2.0,1554.16,West,Credit Card,CUST1337
ORD2004,2025-02-06,LED Desk Lamp,Electronics,7.0,839.32,East,Net Banking,CUST1168
ORD2255,2025-07-02,Office Chair,Furniture,7.0,5018.66,South,Credit Card,CUST1335
ORD2234,2025-01-28,Bluetooth Speaker,Electronics,,1596.02, north ,Net Banking,CUST1107
ORD1143,2025-03-29,Backpack,Accessories,5.0,1382.28,East,Cash,CUST1857
ORD1753,2025-04-08,Notebook Set,Stationery,2.0,143.8,East,UPI,CUST1561
ORD1519,2025-04-01,Backpack,Accessories,3.0,1214.85,East,Cash,CUST1935
ORD2322,2025-07-20,Desk Organizer,Stationery,1.0,345.79,East,Net Banking,CUST1197
ORD1822,2025-03-28,USB-C Cable,Electronics,3.0,250.69,West,Cash,CUST1924
ORD1428,2025-07-08,Wireless Mouse,Electronics,4.0,592.96,West,,CUST1004
ORD1612,2025-04-03,LED Desk Lamp,Electronics,6.0,885.69,North,Credit Card,CUST1871
ORD2032,2025-05-27,Coffee Mug,Kitchen,1.0,217.96,West,UPI,CUST1895
ORD1156,2025-06-06,Bluetooth Speaker,Electronics,7.0,1534.89,South,Debit Card,CUST1934
ORD1539,2025-02-12,Desk Organizer,Stationery,7.0,325.07,North,Cash,CUST1210
ORD2290,2025-05-04,Wireless Mouse,Electronics,5.0,610.72,West,Cash,CUST1862
ORD1461,2025-02-27,Yoga Mat,Fitness,8.0,720.58,East,Credit Card,CUST1880
ORD1576,2025-06-09,USB-C Cable,Electronics,7.0,253.21,North,Net Banking,CUST1678
ORD1255,2025-01-01,Backpack,Accessories,6.0,1231.6,West,UPI,CUST1680
ORD1979,2025-07-17,Desk Organizer,Stationery,6.0,332.06,North,Cash,CUST1795
ORD2185,2025-07-01,Water Bottle,Accessories,8.0,296.47,North,UPI,CUST1126
ORD2006,2025-01-21,Coffee Mug,Kitchen,1.0,179.39,North,Net Banking,CUST1908
ORD1560,2025-06-27,Desk Organizer,Stationery,7.0,316.81,East,UPI,CUST1050
ORD1208,2025-07-13,Office Chair,Furniture,1.0,5172.93,East,Debit Card,CUST1677
ORD1910,2025-07-01,Water Bottle,Accessories,1.0,285.34,North,Debit Card,CUST1898
ORD2311,2025-05-27,Bluetooth Speaker,Electronics,1.0,1645.98,South,Debit Card,CUST1980
ORD1001,2025-01-27,Table Lamp,Furniture,2.0,1220.7,North,Credit Card,CUST1095
ORD1269,2025-03-31,Coffee Mug,Kitchen,8.0,180.79,East,Net Banking,CUST1445
ORD1265,2025-03-28,Backpack,Accessories,3.0,1298.01,West,Cash,CUST1946
ORD1914,2025-07-07,Coffee Mug,Kitchen,5.0,209.97,South,Credit Card,CUST1841
ORD1230,2025-02-14,Desk Organizer,Stationery,1.0,331.39,West,Debit Card,CUST1536
ORD2496,2025-06-11,Bluetooth Speaker,Electronics,5.0,1647.51,South,Cash,CUST1577
ORD2119,2025-07-16,Water Bottle,Accessories,5.0,288.26,North,Net Banking,CUST1046
ORD2491,2025-02-23,USB-C Cable,Electronics,2.0,257.1,,UPI,CUST1037
ORD1864,2025-07-06,Office Chair,Furniture,1.0,5264.38,West,Debit Card,
ORD2066,2025-07-09,Coffee Mug,Kitchen,7.0,211.09,East,UPI,CUST1825
ORD1873,2025-07-10,Yoga Mat,Fitness,1.0,802.3,West,Debit Card,CUST1846
ORD2358,2025-07-20,Water Bottle,Accessories,7.0,325.66,North,Debit Card,CUST1669
ORD1398,2025-04-21,Backpack,Accessories,3.0,1345.68,West,Credit Card,CUST1790
ORD2384,2025-01-07,Coffee Mug,Kitchen,2.0,204.53,West,Debit Card,CUST1351
ORD1045,2025-03-18,Desk Organizer,Stationery,8.0,336.17,North,Credit Card,CUST1469
ORD1161,2025-04-02,Yoga Mat,Fitness,5.0,877.73,East,Credit Card,CUST1849
ORD1991,2025-01-11,USB-C Cable,Electronics,7.0,257.0,East,Debit Card,CUST1917
ORD1727,2025-02-11,Table Lamp,Furniture,2.0,1130.53,West,Cash,CUST1820
ORD1629,2025-01-01,USB-C Cable,Electronics,2.0,263.53,East,Net Banking,CUST1575
ORD1288,2025-06-12,Notebook Set,Stationery,5.0,137.83,East,Net Banking,CUST1546
ORD2059,2025-01-07,LED Desk Lamp,Electronics,7.0,920.13,South,Debit Card,CUST1365
ORD2479,2025-07-29,Coffee Mug,Kitchen,7.0,190.05,West,Cash,CUST1011
ORD1575,2025-03-31,Backpack,Accessories,8.0,1234.57,West,Cash,CUST1693
ORD1850,2025-06-19,Yoga Mat,Fitness,1.0,759.92,North,Cash,CUST1205
ORD2339,2025-07-21,Desk Organizer,Stationery,2.0,337.72,South,Cash,CUST1467
ORD1911,2025-04-06,Notebook Set,Stationery,8.0,158.82,East,UPI,CUST1537
ORD2254,2025-06-10,Table Lamp,Furniture,4.0,1163.11,East,Net Banking,CUST1688
ORD2377,2025-01-11,Yoga Mat,Fitness,2.0,765.11,West,Cash,CUST1717
ORD1932,2025-07-29,Backpack,Accessories,2.0,1253.76,North,Cash,CUST1545
ORD2100,2025-01-30,Coffee Mug,Kitchen,7.0,190.39,East,Debit Card,CUST1231
ORD2207,2025-04-11,Office Chair,Furniture,1.0,4582.37,East,Cash,CUST1601
ORD1247,2025-02-07,USB-C Cable,Electronics,7.0,228.67,South,Debit Card,CUST1905
ORD1476,2025-01-22,Backpack,Accessories,3.0,1241.19,East,Credit Card,CUST1523
ORD1085,2025-03-18,Water Bottle,Accessories,7.0,320.14,West,Net Banking,CUST1765
ORD1469,2025-07-04,Yoga Mat,Fitness,5.0,843.58,North,Cash,CUST1210
ORD1225,2025-05-10,Water Bottle,Accessories,2.0,287.66,West,Credit Card,CUST1058
ORD1774,2025-07-08,Notebook Set,Stationery,5.0,147.31,South,UPI,CUST1539
ORD1331,2025-01-10,Office Chair,Furniture,7.0,5286.9,South,Cash,CUST1897
ORD1233,2025-05-23,Bluetooth Speaker,Electronics,7.0,1434.29,South,Cash,CUST1083
ORD1588,2025-04-08,Desk Organizer,Stationery,5.0,342.93,South,UPI,CUST1205
ORD1475,2025-07-22,Wireless Mouse,Electronics,7.0,599.79, west ,Debit Card,CUST1718
ORD2284,2025-03-23,Wireless Mouse,Electronics,8.0,,North,Debit Card,CUST1029
ORD1599,2025-07-06,Notebook Set,Stationery,3.0,140.39,North,Net Banking,CUST1516
ORD1421,2025-04-29,Backpack,Accessories,3.0,1258.72,North,Debit Card,CUST1107
ORD1182,2025-03-04,Water Bottle,Accessories,3.0,316.16,South,Credit Card,CUST1849
ORD1988,2025-07-29,Table Lamp,Furniture,8.0,1108.16,East,Cash,CUST1698
ORD2000,2025-06-01,Office Chair,Furniture,2.0,5316.74,North,Credit Card,CUST1509
ORD2356,2025-03-06,Water Bottle,Accessories,5.0,313.66,East,UPI,CUST1722
ORD1049,2025-01-27,Desk Organizer,Stationery,3.0,,North,Net Banking,CUST1159
ORD2421,2025-04-07,LED Desk Lamp,Electronics,8.0,822.03,South,Debit Card,CUST1200
ORD2029,2025-07-30,Table Lamp,Furniture,2.0,1187.6,South,Credit Card,CUST1571
ORD1529,2025-01-01,Table Lamp,Furniture,7.0,1283.11,North,UPI,CUST1616
ORD2258,2025-02-03,Backpack,Accessories,8.0,1224.9,North,Cash,CUST1693
ORD1486,2025-03-04,Wireless Mouse,Electronics,1.0,595.62,West,UPI,CUST1183
ORD2477,2025-06-10,Office Chair,Furniture,7.0,4744.05,North,UPI,CUST1406
ORD1497,2025-02-04,USB-C Cable,Electronics,7.0,227.83,North,Debit Card,CUST1678
ORD1106,2025-06-29,Yoga Mat,Fitness,5.0,807.92,South,Credit Card,CUST1247
ORD1443,2025-01-27,Backpack,Accessories,4.0,1246.44,North,Debit Card,CUST1269
ORD1646,2025-05-24,Water Bottle,Accessories,8.0,303.95,West,Net Banking,CUST1292
ORD2036,2025-07-08,Water Bottle,Accessories,1.0,299.88,East,Credit Card,CUST1113
ORD1726,2025-03-30,Yoga Mat,Fitness,7.0,836.68,North,UPI,CUST1457
ORD1190,2025-04-20,Backpack,Accessories,2.0,1296.47,West,Credit Card,CUST1920
ORD1282,2025-02-03,USB-C Cable,Electronics,2.0,227.37,West,Debit Card,CUST1538
ORD1029,2025-01-19,Wireless Mouse,Electronics,1.0,566.53,North,Cash,CUST1072
ORD1169,2025-07-25,Water Bottle,Accessories,2.0,297.11,North,UPI,CUST1772
ORD2001,2025-07-24,Yoga Mat,Fitness,4.0,729.18,South,Debit Card,CUST1345
ORD2204,2025-03-17,Backpack,Accessories,1.0,1312.25,North,Net Banking,CUST1110
ORD1100,2025-07-30,Backpack,Accessories,8.0,1196.52,East,Debit Card,CUST1724
ORD1197,2025-01-24,Bluetooth Speaker,Electronics,7.0,1378.05,East,UPI,CUST1569
ORD1495,2025-02-06,Wireless Mouse,Electronics,5.0,550.24,South,Net Banking,CUST1422
ORD1647,2025-07-26,Backpack,Accessories,1.0,1304.91,North,Debit Card,CUST1148
ORD1987,2025-07-06,Backpack,Accessories,2.0,1309.43,North,Debit Card,CUST1977
ORD1044,2025-07-03,Desk Organizer,Stationery,6.0,330.76, west ,UPI,CUST1687
ORD1710,2025-06-03,Backpack,Accessories,1.0,1397.34,East,Credit Card,CUST1221
ORD1373,2025-04-08,LED Desk Lamp,Electronics,8.0,905.05,East,Cash,CUST1267
ORD1678,2025-06-15,Table Lamp,Furniture,6.0,1308.68,North,Net Banking,CUST1895
ORD1566,2025-05-10,Table Lamp,Furniture,7.0,1111.63,North,UPI,CUST1197
ORD1847,2025-02-07,Yoga Mat,Fitness,5.0,721.29,North,Cash,CUST1460
ORD1460,2025-06-30,Bluetooth Speaker,Electronics,2.0,1349.43,West,Credit Card,CUST1135
ORD2155,2025-07-27,Water Bottle,Accessories,7.0,316.3,East,Credit Card,CUST1842
ORD1039,2025-07-07,Table Lamp,Furniture,8.0,1116.22,East,UPI,CUST1991
ORD1434,2025-04-06,Office Chair,Furniture,3.0,5009.82,West,Net Banking,CUST1141
ORD1973,2025-06-22,Wireless Mouse,Electronics,1.0,638.74,North,Debit Card,CUST1100
ORD2239,2025-02-13,USB-C Cable,Electronics,2.0,237.35,West,Cash,CUST1644
ORD2007,2025-04-17,LED Desk Lamp,Electronics,8.0,933.59,South,UPI,CUST1655
ORD1456,2025-07-20,Desk Organizer,Stationery,8.0,315.24,South,Debit Card,CUST1467
ORD1260,2025-04-29,Desk Organizer,Stationery,8.0,358.2,South,Credit Card,CUST1733
ORD1035,2025-01-20,Notebook Set,Stationery,8.0,158.18,North,Credit Card,CUST1667
ORD1827,2025-01-02,LED Desk Lamp,Electronics,-1.0,986.09,South,Cash,CUST1022
ORD1309,2025-03-23,Yoga Mat,Fitness,3.0,781.89,East,,CUST1344
ORD1276,2025-05-24,Backpack,Accessories,2.0,1237.11,East,Debit Card,CUST1219
ORD1636,2025-07-03,Notebook Set,Stationery,6.0,137.31,West,Credit Card,CUST1948
ORD1654,2025-02-27,Coffee Mug,Kitchen,6.0,209.15,South,UPI,CUST1301
ORD1622,2025-06-29,Table Lamp,Furniture,2.0,1182.9,South,Debit Card,CUST1354
ORD1844,2025-01-07,Desk Organizer,Stationery,5.0,325.91,East,Net Banking,CUST1841
ORD1393,2025-05-25,Office Chair,Furniture,4.0,5065.68,West,Net Banking,CUST1339
ORD1107,2025-04-15,Table Lamp,Furniture,8.0,1212.23,South,Debit Card,CUST1661
ORD1349,2025-07-26,Desk Organizer,Stationery,5.0,364.58,West,Cash,CUST1836
ORD1524,2025-01-16,Water Bottle,Accessories,1.0,277.93, south ,Credit Card,CUST1866
ORD1784,2025-06-10,Backpack,Accessories,4.0,1303.32,East,Cash,CUST1664
ORD1047,2025-03-31,Office Chair,Furniture,2.0,5378.19,East,Cash,CUST1161
ORD1203,2025-06-27,Desk Organizer,Stationery,5.0,316.12,East,Cash,CUST1943
ORD1021,2025-05-10,Office Chair,Furniture,2.0,5369.44,East,Net Banking,CUST1623
ORD1402,2025-02-17,Bluetooth Speaker,Electronics,7.0,1483.66,West,Credit Card,CUST1026
ORD2107,2025-06-20,Coffee Mug,Kitchen,7.0,218.4,East,UPI,CUST1786
ORD2154,2025-07-30,Bluetooth Speaker,Electronics,4.0,1438.27,South,Debit Card,CUST1646
ORD2439,2025-04-07,Bluetooth Speaker,Electronics,2.0,1432.07,East,Credit Card,CUST1599
ORD1989,2025-04-13,LED Desk Lamp,Electronics,1.0,922.78,North,Cash,CUST1547
ORD1741,2025-01-08,Yoga Mat,Fitness,,737.68,North,Debit Card,CUST1648
ORD2310,2025-05-17,Backpack,Accessories,8.0,1251.26,West,UPI,CUST1342
ORD2147,2025-01-28,Office Chair,Furniture,3.0,4713.17,East,Debit Card,CUST1418
ORD1033,2025-01-14,Table Lamp,Furniture,2.0,1093.63,East,Credit Card,CUST1254
ORD1787,2025-03-24,Notebook Set,Stationery,1.0,138.63,North,UPI,CUST1995
ORD1923,2025-03-28,Yoga Mat,Fitness,8.0,727.21,North,Debit Card,CUST1924
ORD2043,2025-02-15,Backpack,Accessories,5.0,1418.06,North,Credit Card,CUST1168
ORD2462,2025-07-24,Water Bottle,Accessories,3.0,300.18,South,Credit Card,CUST1404
ORD2243,2025-04-13,Water Bottle,Accessories,3.0,295.06,West,Credit Card,CUST1676
ORD1579,2025-05-13,Office Chair,Furniture,4.0,5398.61,West,Cash,CUST1697
ORD1481,2025-03-30,Coffee Mug,Kitchen,5.0,185.75,South,Cash,CUST1750
ORD1931,2025-03-14,Office Chair,Furniture,6.0,5103.42,South,Net Banking,CUST1105
ORD1356,2025-03-05,Notebook Set,Stationery,8.0,144.42,East,UPI,CUST1959
ORD2248,2025-01-22,LED Desk Lamp,Electronics,1.0,905.73,West,UPI,CUST1532
ORD1759,2025-02-15,Wireless Mouse,Electronics,7.0,598.95,East,Debit Card,CUST1307
ORD1092,2025-01-18,Desk Organizer,Stationery,1.0,366.75,South,UPI,CUST1859
ORD2175,2025-05-01,Notebook Set,Stationery,6.0,163.8,North,Credit Card,CUST1259
ORD2415,2025-03-21,Coffee Mug,Kitchen,3.0,207.82,South,Debit Card,CUST1180
