OrderID,Date,Product,Category,Quantity,UnitPrice,Region,PaymentMode,CustomerID,Revenue,Month,UnitsSold
ORD1310,2025-05-11,USB-C Cable,Electronics,8.0,259.4,East,Debit Card,CUST1835,2075.2,2025-05,8.0
ORD1135,2025-05-12,Backpack,Accessories,1.0,1339.96,West,Debit Card,CUST1055,1339.96,2025-05,1.0
ORD1262,2025-05-12,LED Desk Lamp,Electronics,7.0,986.94,West,Cash,CUST1037,6908.58,2025-05,7.0
ORD1348,2025-05-12,Office Chair,Furniture,7.0,4955.81,North,Net Banking,CUST1473,34690.67,2025-05,7.0
ORD1188,2025-05-12,Water Bottle,Accessories,2.0,296.13,South,Net Banking,CUST1044,592.26,2025-05,2.0
ORD2201,2025-05-12,Wireless Mouse,Electronics,6.0,655.7,South,Upi,CUST1953,3934.2,2025-05,6.0
ORD1448,2025-05-12,LED Desk Lamp,Electronics,2.0,833.48,West,Credit Card,CUST1283,1666.96,2025-05,2.0
ORD1681,2025-05-12,Desk Organizer,Stationery,3.0,325.33,South,Net Banking,CUST1854,975.99,2025-05,3.0
ORD1374,2025-05-12,Water Bottle,Accessories,8.0,296.97,West,Cash,CUST1936,2375.76,2025-05,8.0
ORD2233,2025-05-12,Table Lamp,Furniture,2.0,1248.5,West,Debit Card,CUST1985,2497.0,2025-05,2.0
ORD2346,2025-05-13,Coffee Mug,Kitchen,8.0,186.22,East,Net Banking,CUST1711,1489.76,2025-05,8.0
ORD1308,2025-05-13,Coffee Mug,Kitchen,8.0,185.03,South,Cash,CUST1953,1480.24,2025-05,8.0
ORD2161,2025-05-13,Notebook Set,Stationery,3.0,159.34,West,Cash,CUST1462,478.02,2025-05,3.0
ORD2082,2025-05-13,Office Chair,Furniture,5.0,4872.04,West,Debit Card,CUST1348,24360.2,2025-05,5.0
ORD1735,2025-05-13,Notebook Set,Stationery,1.0,156.06,North,Credit Card,CUST1562,156.06,2025-05,1.0
ORD1317,2025-05-13,Office Chair,Furniture,4.0,5059.87,West,Net Banking,CUST1385,20239.48,2025-05,4.0
ORD1579,2025-05-13,Office Chair,Furniture,4.0,5398.61,West,Cash,CUST1697,21594.44,2025-05,4.0
ORD1136,2025-05-13,Notebook Set,Stationery,6.0,152.65,West,Debit Card,CUST1778,915.9,2025-05,6.0
ORD1702,2025-05-13,Bluetooth Speaker,Electronics,5.0,1461.92,South,Net Banking,CUST1415,7309.6,2025-05,5.0
ORD2371,2025-05-13,Water Bottle,Accessories,1.0,279.38,West,Debit Card,CUST1160,279.38,2025-05,1.0
ORD1818,2025-05-13,Notebook Set,Stationery,2.0,137.12,South,Net Banking,CUST1394,274.24,2025-05,2.0
ORD2181,2025-05-13,LED Desk Lamp,Electronics,6.0,887.45,South,Cash,CUST1754,5324.7,2025-05,6.0
ORD2047,2025-05-14,Notebook Set,Stationery,6.0,146.37,East,Cash,CUST1497,878.22,2025-05,6.0
ORD1597,2025-05-14,Table Lamp,Furniture,6.0,1183.09,South,Cash,CUST1923,7098.54,2025-05,6.0
ORD1916,2025-05-14,Table Lamp,Furniture,2.0,1080.09,North,Net Banking,CUST1892,2160.18,2025-05,2.0
ORD2008,2025-05-14,LED Desk Lamp,Electronics,8.0,883.18,South,Net Banking,CUST1708,7065.44,2025-05,8.0
ORD1555,2025-05-14,LED Desk Lamp,Electronics,8.0,974.01,North,Net Banking,CUST1601,7792.08,2025-05,8.0
ORD1972,2025-05-14,Notebook Set,Stationery,6.0,154.3,South,Cash,CUST1560,925.8,2025-05,6.0
ORD1660,2025-05-14,Office Chair,Furniture,2.0,5285.2,South,Debit Card,CUST1556,10570.4,2025-05,2.0
ORD1715,2025-05-14,Notebook Set,Stationery,7.0,158.73,North,Upi,CUST1487,1111.11,2025-05,7.0
ORD1385,2025-05-15,Bluetooth Speaker,Electronics,3.0,1421.34,East,Cash,CUST1273,4264.02,2025-05,3.0
ORD2376,2025-05-15,Notebook Set,Stationery,6.0,161.23,West,Debit Card,CUST1473,967.38,2025-05,6.0
ORD2202,2025-05-15,Coffee Mug,Kitchen,2.0,190.67,West,Credit Card,CUST1928,381.34,2025-05,2.0
ORD2188,2025-05-15,Wireless Mouse,Electronics,3.0,588.99,North,Upi,CUST1786,1766.97,2025-05,3.0
ORD1621,2025-05-15,Desk Organizer,Stationery,5.0,382.36,East,Net Banking,CUST1535,1911.8,2025-05,5.0
ORD1155,2025-05-16,Notebook Set,Stationery,7.0,150.96,South,Upi,CUST1179,1056.72,2025-05,7.0
ORD2470,2025-05-16,Bluetooth Speaker,Electronics,5.0,1433.75,South,Net Banking,CUST1403,7168.75,2025-05,5.0
ORD1390,2025-05-16,Bluetooth Speaker,Electronics,1.0,1417.98,West,Cash,CUST1047,1417.98,2025-05,1.0
ORD2079,2025-05-16,LED Desk Lamp,Electronics,2.0,901.49,South,Credit Card,CUST1613,1802.98,2025-05,2.0
ORD1018,2025-05-16,Coffee Mug,Kitchen,5.0,217.75,North,Credit Card,CUST1698,1088.75,2025-05,5.0
ORD1326,2025-05-16,Desk Organizer,Stationery,4.0,358.63,North,Credit Card,CUST1423,1434.52,2025-05,4.0
ORD1026,2025-05-16,LED Desk Lamp,Electronics,7.0,982.49,South,Cash,CUST1408,6877.43,2025-05,7.0
ORD2246,2025-05-16,LED Desk Lamp,Electronics,3.0,935.01,West,Upi,CUST1908,2805.03,2025-05,3.0
ORD1517,2025-05-16,Coffee Mug,Kitchen,6.0,209.62,South,Upi,CUST1102,1257.72,2025-05,6.0
ORD1969,2025-05-16,Water Bottle,Accessories,1.0,274.92,East,Debit Card,CUST1625,274.92,2025-05,1.0
ORD1968,2025-05-16,Office Chair,Furniture,7.0,4510.96,West,Debit Card,CUST1694,31576.72,2025-05,7.0
ORD2310,2025-05-17,Backpack,Accessories,8.0,1251.26,West,Upi,CUST1342,10010.08,2025-05,8.0
ORD2499,2025-05-17,Bluetooth Speaker,Electronics,2.0,1554.16,West,Credit Card,CUST1337,3108.32,2025-05,2.0
ORD1383,2025-05-17,Wireless Mouse,Electronics,7.0,540.52,East,Net Banking,CUST1293,3783.64,2025-05,7.0
ORD2389,2025-05-17,Bluetooth Speaker,Electronics,7.0,1399.6,North,Cash,CUST1157,9797.2,2025-05,7.0
ORD1780,2025-05-17,Coffee Mug,Kitchen,1.0,206.47,West,Debit Card,CUST1306,206.47,2025-05,1.0
ORD1668,2025-05-17,USB-C Cable,Electronics,1.0,255.32,South,Upi,CUST1885,255.32,2025-05,1.0
ORD1854,2025-05-17,Yoga Mat,Fitness,2.0,748.89,West,Net Banking,CUST1948,1497.78,2025-05,2.0
ORD1785,2025-05-17,Table Lamp,Furniture,5.0,1178.11,North,Upi,CUST1139,5890.55,2025-05,5.0
ORD2381,2025-05-18,Desk Organizer,Stationery,5.0,360.63,North,Upi,CUST1930,1803.15,2025-05,5.0
ORD1354,2025-05-18,Office Chair,Furniture,7.0,643.29,South,Credit Card,CUST1774,4503.03,2025-05,7.0
ORD1176,2025-05-18,Notebook Set,Stationery,3.0,145.68,East,Net Banking,CUST1429,437.04,2025-05,3.0
ORD1006,2025-05-18,Coffee Mug,Kitchen,2.0,217.83,West,Credit Card,CUST1565,435.66,2025-05,2.0
ORD1691,2025-05-18,Office Chair,Furniture,4.0,4762.28,North,Credit Card,CUST1913,19049.12,2025-05,4.0
ORD2463,2025-05-18,Wireless Mouse,Electronics,8.0,576.95,East,Upi,CUST1511,4615.6,2025-05,8.0
ORD2461,2025-05-18,Yoga Mat,Fitness,4.0,854.47,West,Cash,CUST1789,3417.88,2025-05,4.0
ORD2453,2025-05-19,Desk Organizer,Stationery,4.0,331.09,South,Credit Card,CUST1108,1324.36,2025-05,4.0
ORD1360,2025-05-19,Notebook Set,Stationery,4.0,156.58,North,Upi,CUST1515,626.32,2025-05,4.0
ORD2039,2025-05-19,Notebook Set,Stationery,2.0,153.44,South,Upi,CUST1328,306.88,2025-05,2.0
ORD1083,2025-05-19,Water Bottle,Accessories,8.0,293.96,South,Debit Card,CUST1398,2351.68,2025-05,8.0
ORD1808,2025-05-19,LED Desk Lamp,Electronics,6.0,890.74,West,Upi,CUST1904,5344.44,2025-05,6.0
ORD1442,2025-05-19,Water Bottle,Accessories,1.0,314.55,West,Net Banking,CUST1223,314.55,2025-05,1.0
ORD2113,2025-05-20,USB-C Cable,Electronics,1.0,271.54,North,Debit Card,CUST1901,271.54,2025-05,1.0
ORD1935,2025-05-20,Water Bottle,Accessories,4.0,279.45,North,Net Banking,CUST1856,1117.8,2025-05,4.0
ORD1086,2025-05-20,Table Lamp,Furniture,4.0,1196.18,East,Debit Card,CUST1497,4784.72,2025-05,4.0
ORD2056,2025-05-20,Table Lamp,Furniture,6.0,1234.31,East,Debit Card,CUST1917,7405.86,2025-05,6.0
ORD1806,2025-05-20,Office Chair,Furniture,6.0,4822.72,West,Cash,CUST1888,28936.32,2025-05,6.0
ORD1048,2025-05-20,Coffee Mug,Kitchen,5.0,203.44,North,Net Banking,CUST1306,1017.2,2025-05,5.0
ORD1379,2025-05-20,Table Lamp,Furniture,8.0,1123.23,North,Net Banking,CUST1034,8985.84,2025-05,8.0
ORD2080,2025-05-20,Office Chair,Furniture,6.0,643.29,East,Cash,CUST1701,3859.74,2025-05,6.0
ORD1267,2025-05-20,Office Chair,Furniture,5.0,4820.25,North,Cash,CUST1676,24101.25,2025-05,5.0
ORD1441,2025-05-21,Coffee Mug,Kitchen,2.0,201.89,East,Net Banking,CUST1843,403.78,2025-05,2.0
ORD1626,2025-05-21,Notebook Set,Stationery,7.0,146.12,South,Credit Card,CUST1470,1022.84,2025-05,7.0
ORD1659,2025-05-21,Yoga Mat,Fitness,6.0,730.75,East,Net Banking,CUST1225,4384.5,2025-05,6.0
ORD1192,2025-05-21,Yoga Mat,Fitness,6.0,779.97,East,Debit Card,CUST1517,4679.82,2025-05,6.0
ORD1512,2025-05-21,Backpack,Accessories,8.0,1184.94,East,Debit Card,CUST1140,9479.52,2025-05,8.0
ORD1683,2025-05-21,Desk Organizer,Stationery,2.0,334.39,North,Cash,CUST1100,668.78,2025-05,2.0
ORD1823,2025-05-21,Water Bottle,Accessories,6.0,319.62,West,Debit Card,CUST1845,1917.72,2025-05,6.0
ORD2452,2025-05-21,Desk Organizer,Stationery,8.0,325.83,West,Credit Card,Guest,2606.64,2025-05,8.0
ORD2414,2025-05-21,Yoga Mat,Fitness,4.0,756.86,North,Debit Card,CUST1742,3027.44,2025-05,4.0
ORD1279,2025-05-21,Bluetooth Speaker,Electronics,5.0,1616.32,South,Upi,CUST1812,8081.6,2025-05,5.0
ORD2219,2025-05-22,Table Lamp,Furniture,5.0,1087.98,West,Debit Card,CUST1525,5439.9,2025-05,5.0
ORD1807,2025-05-22,Yoga Mat,Fitness,3.0,730.11,South,Debit Card,CUST1302,2190.33,2025-05,3.0
ORD2420,2025-05-22,Office Chair,Furniture,3.0,4756.34,West,Cash,CUST1464,14269.02,2025-05,3.0
ORD1487,2025-05-22,Wireless Mouse,Electronics,7.0,566.0,South,Debit Card,CUST1937,3962.0,2025-05,7.0
ORD1639,2025-05-22,Wireless Mouse,Electronics,7.0,639.59,West,Net Banking,CUST1799,4477.13,2025-05,7.0
ORD1115,2025-05-22,Wireless Mouse,Electronics,5.0,622.65,South,Debit Card,CUST1105,3113.25,2025-05,5.0
ORD1053,2025-05-22,Coffee Mug,Kitchen,7.0,201.42,North,Credit Card,CUST1967,1409.94,2025-05,7.0
ORD1693,2025-05-22,Wireless Mouse,Electronics,5.0,604.21,West,Upi,CUST1374,3021.05,2025-05,5.0
ORD1376,2025-05-22,LED Desk Lamp,Electronics,7.0,862.18,South,Cash,CUST1235,6035.26,2025-05,7.0
ORD1858,2025-05-23,Wireless Mouse,Electronics,5.0,566.12,East,Debit Card,CUST1672,2830.6,2025-05,5.0
ORD1119,2025-05-23,Bluetooth Speaker,Electronics,7.0,1530.87,South,Net Banking,CUST1389,10716.09,2025-05,7.0
ORD1306,2025-05-23,Water Bottle,Accessories,6.0,314.25,South,Net Banking,CUST1521,1885.5,2025-05,6.0
ORD1233,2025-05-23,Bluetooth Speaker,Electronics,7.0,1434.29,South,Cash,CUST1083,10040.03,2025-05,7.0
ORD1367,2025-05-23,Backpack,Accessories,3.0,1270.01,East,Upi,CUST1338,3810.03,2025-05,3.0
ORD2362,2025-05-23,Coffee Mug,Kitchen,1.0,194.01,South,Cash,CUST1965,194.01,2025-05,1.0
ORD2038,2025-05-24,Desk Organizer,Stationery,2.0,353.24,South,Upi,CUST1342,706.48,2025-05,2.0
ORD1577,2025-05-24,Water Bottle,Accessories,5.0,286.95,North,Debit Card,CUST1065,1434.75,2025-05,5.0
ORD1276,2025-05-24,Backpack,Accessories,2.0,1237.11,East,Debit Card,CUST1219,2474.22,2025-05,2.0
ORD1762,2025-05-24,Water Bottle,Accessories,5.0,289.68,West,Credit Card,CUST1359,1448.4,2025-05,5.0
ORD1646,2025-05-24,Water Bottle,Accessories,8.0,303.95,West,Net Banking,CUST1292,2431.6,2025-05,8.0
ORD1921,2025-05-24,Yoga Mat,Fitness,2.0,752.11,East,Net Banking,CUST1326,1504.22,2025-05,2.0
ORD1760,2025-05-24,LED Desk Lamp,Electronics,1.0,880.73,South,Credit Card,CUST1220,880.73,2025-05,1.0
ORD2268,2025-05-25,LED Desk Lamp,Electronics,8.0,970.97,West,Debit Card,Guest,7767.76,2025-05,8.0
ORD1393,2025-05-25,Office Chair,Furniture,4.0,5065.68,West,Net Banking,CUST1339,20262.72,2025-05,4.0
ORD1046,2025-05-25,Yoga Mat,Fitness,2.0,730.81,South,Net Banking,CUST1271,1461.62,2025-05,2.0
ORD1547,2025-05-25,LED Desk Lamp,Electronics,1.0,836.27,North,Credit Card,CUST1684,836.27,2025-05,1.0
ORD1977,2025-05-25,Desk Organizer,Stationery,3.0,376.64,South,Cash,CUST1301,1129.92,2025-05,3.0
ORD2305,2025-05-26,LED Desk Lamp,Electronics,4.0,967.5,East,Upi,CUST1868,3870.0,2025-05,4.0
ORD1687,2025-05-26,Yoga Mat,Fitness,6.0,848.17,West,Upi,CUST1004,5089.02,2025-05,6.0
ORD2365,2025-05-26,Wireless Mouse,Electronics,1.0,649.57,South,Cash,CUST1581,649.57,2025-05,1.0
ORD1013,2025-05-26,Notebook Set,Stationery,6.0,140.44,West,Debit Card,CUST1905,842.64,2025-05,6.0
ORD1024,2025-05-26,Notebook Set,Stationery,2.0,136.65,West,Credit Card,CUST1778,273.3,2025-05,2.0
ORD1377,2025-05-26,Backpack,Accessories,4.0,1298.82,East,Cash,CUST1781,5195.28,2025-05,4.0
ORD1984,2025-05-27,Bluetooth Speaker,Electronics,5.0,1582.12,North,Debit Card,CUST1152,7910.6,2025-05,5.0
ORD2432,2025-05-27,Desk Organizer,Stationery,6.0,370.93,East,Credit Card,CUST1952,2225.58,2025-05,6.0
ORD1202,2025-05-27,LED Desk Lamp,Electronics,4.0,954.24,North,Net Banking,CUST1951,3816.96,2025-05,4.0
ORD1274,2025-05-27,Bluetooth Speaker,Electronics,3.0,1507.83,West,Cash,CUST1665,4523.49,2025-05,3.0
ORD1339,2025-05-27,Table Lamp,Furniture,1.0,1141.82,East,Upi,Guest,1141.82,2025-05,1.0
ORD2324,2025-05-27,Notebook Set,Stationery,3.0,153.09,East,Cash,CUST1431,459.27,2025-05,3.0
ORD1909,2025-05-27,Office Chair,Furniture,7.0,4686.44,North,Cash,CUST1722,32805.08,2025-05,7.0
ORD1031,2025-05-27,Table Lamp,Furniture,8.0,1137.37,West,Debit Card,CUST1194,9098.96,2025-05,8.0
ORD1243,2025-05-27,Desk Organizer,Stationery,8.0,346.33,East,Debit Card,CUST1514,2770.64,2025-05,8.0
ORD2311,2025-05-27,Bluetooth Speaker,Electronics,1.0,1645.98,South,Debit Card,CUST1980,1645.98,2025-05,1.0
ORD1146,2025-05-27,Notebook Set,Stationery,7.0,141.06,West,Credit Card,CUST1325,987.42,2025-05,7.0
ORD2481,2025-05-27,Yoga Mat,Fitness,8.0,762.84,North,Net Banking,CUST1185,6102.72,2025-05,8.0
ORD1116,2025-05-27,Wireless Mouse,Electronics,5.0,595.33,West,Cash,CUST1188,2976.65,2025-05,5.0
ORD2032,2025-05-27,Coffee Mug,Kitchen,1.0,217.96,West,Upi,CUST1895,217.96,2025-05,1.0
ORD1118,2025-05-28,Bluetooth Speaker,Electronics,1.0,1394.59,East,Credit Card,CUST1254,1394.59,2025-05,1.0
ORD2221,2025-05-28,Backpack,Accessories,6.0,1312.84,East,Debit Card,CUST1910,7877.04,2025-05,6.0
ORD2474,2025-05-28,Table Lamp,Furniture,2.0,1241.76,South,Debit Card,CUST1973,2483.52,2025-05,2.0
ORD2490,2025-05-28,Office Chair,Furniture,8.0,5194.06,East,Net Banking,CUST1551,41552.48,2025-05,8.0
ORD2276,2025-05-29,Table Lamp,Furniture,8.0,1099.4,East,Debit Card,CUST1603,8795.2,2025-05,8.0
ORD1144,2025-05-29,Yoga Mat,Fitness,8.0,857.37,West,Net Banking,CUST1495,6858.96,2025-05,8.0
ORD1959,2025-05-29,Coffee Mug,Kitchen,3.0,201.9,East,Net Banking,CUST1027,605.7,2025-05,3.0
ORD1040,2025-05-29,Wireless Mouse,Electronics,1.0,628.71,North,Credit Card,CUST1598,628.71,2025-05,1.0
ORD1587,2025-05-30,Desk Organizer,Stationery,2.0,347.06,South,Net Banking,CUST1122,694.12,2025-05,2.0
ORD2256,2025-05-30,USB-C Cable,Electronics,4.0,265.08,East,Debit Card,CUST1100,1060.32,2025-05,4.0
ORD2019,2025-05-30,Coffee Mug,Kitchen,8.0,181.26,West,Upi,CUST1221,1450.08,2025-05,8.0
ORD1557,2025-05-30,Yoga Mat,Fitness,2.0,866.9,North,Cash,CUST1888,1733.8,2025-05,2.0
ORD2217,2025-05-30,Coffee Mug,Kitchen,4.0,187.11,West,Credit Card,CUST1341,748.44,2025-05,4.0
ORD2344,2025-05-30,USB-C Cable,Electronics,8.0,234.52,North,Debit Card,CUST1809,1876.16,2025-05,8.0
ORD1445,2025-05-31,Table Lamp,Furniture,6.0,1285.58,West,Upi,CUST1630,7713.48,2025-05,6.0
ORD1467,2025-05-31,Bluetooth Speaker,Electronics,7.0,1454.49,West,Cash,CUST1810,10181.43,2025-05,7.0
ORD1159,2025-05-31,Water Bottle,Accessories,5.0,307.31,West,Cash,CUST1467,1536.55,2025-05,5.0
ORD1570,2025-05-31,Coffee Mug,Kitchen,6.0,192.8,East,Credit Card,CUST1291,1156.8,2025-05,6.0
ORD1198,2025-05-31,Wireless Mouse,Electronics,6.0,619.37,West,Cash,CUST1894,3716.22,2025-05,6.0
ORD1125,2025-05-31,Desk Organizer,Stationery,4.0,343.77,South,Upi,CUST1930,1375.08,2025-05,4.0
ORD2148,2025-05-31,LED Desk Lamp,Electronics,1.0,897.27,East,Credit Card,CUST1324,897.27,2025-05,1.0
ORD2000,2025-06-01,Office Chair,Furniture,2.0,5316.74,North,Credit Card,CUST1509,10633.48,2025-06,2.0
ORD2086,2025-06-02,Coffee Mug,Kitchen,6.0,185.95,East,Credit Card,CUST1762,1115.7,2025-06,6.0
ORD1396,2025-06-02,Yoga Mat,Fitness,7.0,873.93,East,Credit Card,CUST1649,6117.51,2025-06,7.0
ORD1964,2025-06-02,Office Chair,Furniture,3.0,5336.55,West,Debit Card,CUST1243,16009.65,2025-06,3.0
ORD1658,2025-06-02,Water Bottle,Accessories,1.0,315.36,East,Debit Card,CUST1808,315.36,2025-06,1.0
ORD2192,2025-06-02,LED Desk Lamp,Electronics,1.0,868.33,North,Net Banking,CUST1973,868.33,2025-06,1.0
ORD1254,2025-06-02,Coffee Mug,Kitchen,1.0,204.25,South,Upi,CUST1298,204.25,2025-06,1.0
ORD2009,2025-06-02,Wireless Mouse,Electronics,3.0,625.02,North,Cash,CUST1356,1875.06,2025-06,3.0
ORD1716,2025-06-03,Yoga Mat,Fitness,1.0,859.36,North,Credit Card,CUST1493,859.36,2025-06,1.0
ORD1710,2025-06-03,Backpack,Accessories,1.0,1397.34,East,Credit Card,CUST1221,1397.34,2025-06,1.0
ORD2075,2025-06-03,Bluetooth Speaker,Electronics,6.0,1523.3,West,Cash,CUST1643,9139.8,2025-06,6.0
ORD2295,2025-06-03,Coffee Mug,Kitchen,6.0,179.73,South,Credit Card,CUST1623,1078.38,2025-06,6.0
ORD1641,2025-06-03,Desk Organizer,Stationery,6.0,349.29,West,Debit Card,CUST1623,2095.74,2025-06,6.0
ORD2408,2025-06-03,Table Lamp,Furniture,8.0,1256.37,East,Upi,CUST1284,10050.96,2025-06,8.0
ORD1712,2025-06-03,Backpack,Accessories,5.0,1375.54,South,Net Banking,CUST1675,6877.7,2025-06,5.0
ORD1129,2025-06-04,Water Bottle,Accessories,5.0,270.65,South,Net Banking,CUST1601,1353.25,2025-06,5.0
ORD2443,2025-06-04,Water Bottle,Accessories,7.0,289.23,East,Cash,CUST1836,2024.61,2025-06,7.0
ORD1962,2025-06-04,Bluetooth Speaker,Electronics,3.0,1621.96,South,Debit Card,CUST1378,4865.88,2025-06,3.0
ORD1564,2025-06-04,Backpack,Accessories,2.0,1217.93,South,Debit Card,CUST1758,2435.86,2025-06,2.0
ORD2063,2025-06-04,Water Bottle,Accessories,1.0,323.43,East,Debit Card,CUST1151,323.43,2025-06,1.0
ORD1470,2025-06-05,USB-C Cable,Electronics,4.0,261.34,East,Credit Card,CUST1802,1045.36,2025-06,4.0
ORD2269,2025-06-05,Table Lamp,Furniture,3.0,1261.82,West,Debit Card,CUST1683,3785.46,2025-06,3.0
ORD1815,2025-06-05,Notebook Set,Stationery,2.0,134.49,South,Debit Card,CUST1950,268.98,2025-06,2.0
ORD2404,2025-06-05,Wireless Mouse,Electronics,8.0,584.91,South,Net Banking,CUST1601,4679.28,2025-06,8.0
ORD2228,2025-06-05,Office Chair,Furniture,8.0,4599.98,West,Debit Card,CUST1310,36799.84,2025-06,8.0
ORD1763,2025-06-05,Desk Organizer,Stationery,4.0,354.36,South,Cash,CUST1363,1417.44,2025-06,4.0
ORD1070,2025-06-05,Yoga Mat,Fitness,6.0,643.29,West,Upi,CUST1523,3859.74,2025-06,6.0
ORD1711,2025-06-05,Coffee Mug,Kitchen,8.0,213.62,South,Upi,CUST1850,1708.96,2025-06,8.0
ORD1730,2025-06-05,Bluetooth Speaker,Electronics,1.0,1566.3,West,Net Banking,CUST1671,1566.3,2025-06,1.0
ORD1231,2025-06-06,USB-C Cable,Electronics,3.0,242.22,East,Debit Card,CUST1418,726.66,2025-06,3.0
ORD2024,2025-06-06,Desk Organizer,Stationery,3.0,354.45,South,Credit Card,CUST1421,1063.35,2025-06,3.0
ORD1942,2025-06-06,Wireless Mouse,Electronics,7.0,640.65,East,Credit Card,CUST1378,4484.55,2025-06,7.0
ORD1156,2025-06-06,Bluetooth Speaker,Electronics,7.0,1534.89,South,Debit Card,CUST1934,10744.23,2025-06,7.0
ORD1892,2025-06-06,LED Desk Lamp,Electronics,3.0,982.84,East,Credit Card,CUST1095,2948.52,2025-06,3.0
ORD1728,2025-06-07,USB-C Cable,Electronics,1.0,232.1,North,Credit Card,CUST1843,232.1,2025-06,1.0
ORD2345,2025-06-07,Desk Organizer,Stationery,2.0,325.79,West,Net Banking,CUST1383,651.58,2025-06,2.0
ORD1961,2025-06-07,Office Chair,Furniture,5.0,4774.26,East,Credit Card,CUST1759,23871.3,2025-06,5.0
ORD1664,2025-06-07,Desk Organizer,Stationery,4.0,381.03,East,Debit Card,CUST1937,1524.12,2025-06,4.0
ORD1466,2025-06-07,Backpack,Accessories,8.0,1392.52,North,Credit Card,CUST1143,11140.16,2025-06,8.0
ORD2084,2025-06-07,USB-C Cable,Electronics,2.0,244.88,North,Credit Card,CUST1838,489.76,2025-06,2.0
ORD1809,2025-06-08,Wireless Mouse,Electronics,6.0,632.07,South,Cash,CUST1738,3792.42,2025-06,6.0
ORD2316,2025-06-08,Yoga Mat,Fitness,8.0,841.2,West,Net Banking,CUST1127,6729.6,2025-06,8.0
ORD1072,2025-06-08,Desk Organizer,Stationery,6.0,320.62,South,Cash,CUST1230,1923.72,2025-06,6.0
ORD1747,2025-06-08,Notebook Set,Stationery,6.0,138.75,North,Credit Card,CUST1942,832.5,2025-06,6.0
ORD1851,2025-06-08,Table Lamp,Furniture,5.0,1091.83,North,Credit Card,CUST1397,5459.15,2025-06,5.0
ORD1314,2025-06-08,Table Lamp,Furniture,7.0,1114.54,South,Credit Card,CUST1586,7801.78,2025-06,7.0
ORD2176,2025-06-08,USB-C Cable,Electronics,7.0,239.16,West,Cash,CUST1135,1674.12,2025-06,7.0
ORD2379,2025-06-08,Office Chair,Furniture,7.0,4956.84,South,Net Banking,CUST1097,34697.88,2025-06,7.0
ORD1043,2025-06-08,Wireless Mouse,Electronics,2.0,589.32,East,Cash,CUST1209,1178.64,2025-06,2.0
ORD1164,2025-06-08,Notebook Set,Stationery,5.0,154.3,South,Credit Card,CUST1925,771.5,2025-06,5.0
ORD2247,2025-06-09,USB-C Cable,Electronics,8.0,258.83,West,Upi,CUST1902,2070.64,2025-06,8.0
ORD1845,2025-06-09,Coffee Mug,Kitchen,3.0,196.63,South,Upi,CUST1701,589.89,2025-06,3.0
ORD1576,2025-06-09,USB-C Cable,Electronics,7.0,253.21,North,Net Banking,CUST1678,1772.47,2025-06,7.0
ORD1223,2025-06-09,Desk Organizer,Stationery,6.0,374.42,East,Upi,CUST1450,2246.52,2025-06,6.0
ORD1093,2025-06-09,Wireless Mouse,Electronics,3.0,567.68,West,Credit Card,CUST1577,1703.04,2025-06,3.0
ORD1614,2025-06-09,Coffee Mug,Kitchen,5.0,214.06,North,Cash,CUST1834,1070.3,2025-06,5.0
ORD2111,2025-06-09,Yoga Mat,Fitness,2.0,840.58,West,Debit Card,CUST1206,1681.16,2025-06,2.0
ORD1905,2025-06-10,Office Chair,Furniture,8.0,5390.98,East,Debit Card,CUST1802,43127.84,2025-06,8.0
ORD2477,2025-06-10,Office Chair,Furniture,7.0,4744.05,North,Upi,CUST1406,33208.35,2025-06,7.0
ORD1784,2025-06-10,Backpack,Accessories,4.0,1303.32,East,Cash,CUST1664,5213.28,2025-06,4.0
ORD2160,2025-06-10,Notebook Set,Stationery,5.0,143.45,North,Credit Card,CUST1161,717.25,2025-06,5.0
ORD2254,2025-06-10,Table Lamp,Furniture,4.0,1163.11,East,Net Banking,CUST1688,4652.44,2025-06,4.0
ORD1007,2025-06-10,LED Desk Lamp,Electronics,6.0,912.91,North,Credit Card,CUST1677,5477.46,2025-06,6.0
ORD1151,2025-06-10,Water Bottle,Accessories,8.0,321.27,North,Net Banking,CUST1070,2570.16,2025-06,8.0
ORD2021,2025-06-11,Notebook Set,Stationery,6.0,163.17,South,Cash,CUST1130,979.02,2025-06,6.0
ORD2235,2025-06-11,Office Chair,Furniture,2.0,5369.8,East,Upi,CUST1745,10739.6,2025-06,2.0
ORD1590,2025-06-11,Water Bottle,Accessories,3.0,287.84,North,Credit Card,CUST1462,863.52,2025-06,3.0
ORD1152,2025-06-11,Notebook Set,Stationery,5.0,163.82,North,Debit Card,CUST1100,819.1,2025-06,5.0
ORD1896,2025-06-11,Table Lamp,Furniture,2.0,1195.08,East,Debit Card,CUST1623,2390.16,2025-06,2.0
ORD2496,2025-06-11,Bluetooth Speaker,Electronics,5.0,1647.51,South,Cash,CUST1577,8237.55,2025-06,5.0
ORD1777,2025-06-11,Coffee Mug,Kitchen,7.0,199.93,East,Cash,CUST1493,1399.51,2025-06,7.0
ORD1992,2025-06-11,Bluetooth Speaker,Electronics,6.0,1494.95,West,Upi,CUST1143,8969.7,2025-06,6.0
ORD2456,2025-06-12,USB-C Cable,Electronics,8.0,228.6,East,Upi,CUST1954,1828.8,2025-06,8.0
